dataset,image_name,path,width,height,original_label,binary,superclass,subclass,acquisition_type,anatom_site,split,channels,is_rgb,is_corrupt,age,sex,fitzpatrick,diagnosis_method,clinical_diagnosis,dermoscopic_diagnosis,histological_diagnosis,asymmetry,color_white,color_red,color_light_brown,color_dark_brown,color_blue_gray,color_black,phash,license,blur,md5,dup_group_id
Synth,sdl_000565.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000565.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,15578621149923694265,,3921.6875657802448,4f4c72816199acb8afb06f8950b86db4,
Synth,sdl_000566.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000566.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13563084604130812982,,501.9683823501691,b91b1d6d3ad0a3387a20b76811782e47,
Synth,sdl_000567.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000567.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,11917585356063645647,,802.7467980822548,276b23a97a8638b13d713243cdbdb80d,
Synth,sdl_000568.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000568.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13590883977633680098,,779.6466373195872,8a8539d4d8cf098631bbb0705465f294,
Synth,sdl_000569.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000569.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16656168056548373362,,285.3882605880499,dca34c06bca6a1b638ee063580be0b08,
Synth,sdl_000570.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000570.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13417843843773711501,,372.599624096416,ece3e04d73c9b296c34ad98d2e513ba3,
Synth,sdl_000571.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000571.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13507368472699913033,,571.3389407237992,6589e6077559dba169e95718ba350af7,
Synth,sdl_000573.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000573.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,11835112105975695288,,267.692589700222,316e65373c7b3cf69627c1f3cd09196f,
Synth,sdl_000574.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000574.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13077911122756386253,,1065.844752252102,d949de9e13c18965068956e733b13ef4,
Synth,sdl_000575.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000575.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16953453478622605647,,613.8366928538308,7ec66edeec4d7a909fc2abd707c8faa9,
Synth,sdl_000576.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000576.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16161331310079993182,,537.9432890377939,591551fdb8bd943bb6d8ee19743ad967,
Synth,sdl_000577.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000577.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16890892820545746235,,440.3773321351037,f236effc8d85d48c5676e182efb0b61f,
Synth,sdl_000578.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000578.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16803941629828156308,,393.5591430654749,15d4fe2deb3c5538170856010cc533fb,
Synth,sdl_000579.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000579.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13924037972024506349,,1478.6059095226228,b4c3c307d250213c8dbfafbf00983dde,
Synth,sdl_000580.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000580.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12762520064593717203,,496.6530739031732,b249865247044d3d53add41e64cf0ef7,
Synth,sdl_000581.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000581.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13788281080077684198,,698.1090103648603,ddbf3689c01f9df3772ad580ce0ea308,
Synth,sdl_000582.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000582.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,14080004624630703117,,1261.539481154643,fea7adf113c5de8fce12938682f67ea5,
Synth,sdl_000583.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000583.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17406275741661099836,,888.8627034490928,de063e6712bb09142b98836c3327fe8b,
Synth,sdl_000584.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000584.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16891741707089814133,,408.260582562536,f41f12606aaf536008cfb07625fa2c92,
Synth,sdl_000585.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000585.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13507353069810883780,,273.6370493164286,be499a652968b93ce0902c8c87c74912,
Synth,sdl_000586.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000586.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12710990586834439288,,461.1379742687568,10c96a9d94230d5948bfebadf986585d,
Synth,sdl_000587.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000587.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16370757059625499701,,233.86498203501105,1c7666483ff3a9096fc36669904a621c,
Synth,sdl_000588.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000588.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,11918143628273991117,,915.678336083889,af32b9610b208f27e82932436d7c1209,
Synth,sdl_000589.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000589.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,18048340034264187084,,1590.5885690068826,c3649f64a62341724e0f4c846111c007,
Synth,sdl_000590.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000590.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17308626133067918904,,561.2508597811684,8e0d4293e4be3f72d2ffa929af68ef90,
Synth,sdl_000591.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000591.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,10526715209494374194,,2022.3147080680355,869a7592933e0892be8dff716d784895,
Synth,sdl_000593.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000593.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16747370326772643430,,480.8523099422455,3f1748f484f276c065b62311ad0eb1d0,
Synth,sdl_000594.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000594.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16258868339814259303,,371.24705764558166,abae6c49572dec26f27cbb27c35b362f,
Synth,sdl_000595.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000595.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16315278886824777932,,448.2377604842186,64974464cac824db3167ac1dacd17495,
Synth,sdl_000596.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000596.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13791008019533008774,,571.1458904882893,629420930ff3ff50d401e38725b6c847,
Synth,sdl_000597.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000597.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12627408112053675565,,302.4090562723577,145a32a72caaaed9e11a37564d77c945,
Synth,sdl_000598.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000598.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,15805525252110497670,,2881.7511596446857,1092b80242c3d305d94af10f51efb8c0,
Synth,sdl_000599.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000599.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16819756604111898736,,245.2767834030092,32ebb6b1bde90bec68cb4c710a3bf4ce,
Synth,sdl_000600.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000600.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16747066041283535412,,295.92864602804184,a9484347ec07345feea52cfbf94da542,
Synth,sdl_000601.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000601.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13772500579326107497,,232.2393642058596,56a56bb8a17d89a958a2d46d9263bd21,
Synth,sdl_000602.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000602.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17322134365554608027,,745.7856322294101,4d2f51f01fd126a1b2d71bc6dbf1c1c6,
Synth,sdl_000603.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000603.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,14298181639148156683,,1556.597159013152,63734e665627a97074f6b3fa66fbe58e,
Synth,sdl_000604.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000604.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16245222337841620277,,470.9219307964668,3fe128e10cc0ccb5240a01abe72d79e1,
Synth,sdl_000605.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000605.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13507070084296566980,,499.7229633182287,b12209c2947a5c2bd7ce5edc561028b1,
Synth,sdl_000606.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000606.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12084637479044167580,,553.4399450039491,820f6d5503d40c53e691319a024e5709,
Synth,sdl_000607.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000607.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13489618725875981853,,282.1142405634746,d6b01155dec31ab25c3fc3a80194aa8a,
Synth,sdl_000608.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000608.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16388771144679525429,,420.7220873525366,6fad2413b60bdacbd3c2bd83e73f99d6,
Synth,sdl_000609.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000609.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16891758328644319640,,374.37074540462345,3a750f441db204b5286852aa27af918a,
Synth,sdl_000610.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000610.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17377075227809104248,,257.36789889540523,eb723d2520d8db8cbf3fe0b36aea8c59,
Synth,sdl_000611.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000611.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,11919218099894535861,,711.717162094079,652cfa5354b05821275febbde6f68c7c,
Synth,sdl_000612.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000612.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16371875211696176005,,1141.9881658814847,228dd020f02f80c113db9825810ffdc2,
Synth,sdl_000613.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000613.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13634881195183134938,,763.3778188228607,472ff3c1d1d7f5e1b069b02c14937b25,
Synth,sdl_000614.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000614.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16952553110551030947,,511.5465651294217,3b8e0865951b9393d2375f7b5dce67c9,
Synth,sdl_000615.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000615.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13563876445692552493,,363.3841512165964,e5616f2593acf828ace2be32a132d1f8,
Synth,sdl_000616.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000616.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17925593286848375099,,424.9496390586719,e2c03646894d3bb495f4efb0e7e9a7e3,
Synth,sdl_000617.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000617.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,14095858571920035675,,531.7852048268542,a5e9662ba78f921d5a35435a7aae9933,
Synth,sdl_000618.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000618.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16733289100971109937,,233.91961669828743,173355fbbb47ab669cf14789ded89b05,
Synth,sdl_000619.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000619.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,18029459355028254252,,499.0626551955938,18267cf8ec48142db060667cdcd5efc8,
Synth,sdl_000620.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000620.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13794196413972931617,,374.23546981438994,cfca6fabed64f8064dd5e2b5eec13c4d,
Synth,sdl_000621.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000621.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13059542761841248735,,516.2699572509155,31d3d91d260e03ae953154bbd24e03b0,
Synth,sdl_000622.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000622.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16808776577663982291,,399.7245103679597,5f8b907e5440927c5798cd9b1bfb1c9a,
Synth,sdl_000623.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000623.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13770812378763652404,,306.54758646711707,f30f50a22080021ac4c07cccaac24836,
Synth,sdl_000624.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000624.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16241558701039171045,,19330.325830630023,d927bb066a0c6664e5daa5c8141cee13,
Synth,sdl_000625.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000625.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13719865042924150708,,374.17862635757774,714a32545b552dc4f26bad48be99941b,
Synth,sdl_000626.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000626.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12698071524860179879,,411.2899939864874,b6acbbfe81ba97ac8af60d4b7a56ced3,
Synth,sdl_000627.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000627.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12985725984702556621,,879.9735286086798,87f3c04caae53f0f3f7bb919d7bdf95b,
Synth,sdl_000628.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000628.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13818389704088476078,,449.06089758872986,194350a2d90d95bf0f5c219d297dfc61,
Synth,sdl_000629.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000629.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17592967909316326506,,560.1956390952691,5f3d885b1962b8f30137fe8b40e7f443,
Synth,sdl_000630.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000630.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12470419959380632449,,282.3671154072508,c80ffb7c0a7892e1fe56dec06af14b3e,
Synth,sdl_000631.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000631.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,11844685953674851813,,238.65479057934132,f8f807dacc8766d279fb4c60f3dd2350,
Synth,sdl_000632.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000632.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16817434439282483891,,508.5724466731772,90e056a3e3935593877eab575fb14011,
Synth,sdl_000633.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000633.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13125619600072016240,,565.8072833856568,10af49987cf2feb7cb3144678e0bb0b4,
Synth,sdl_000634.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000634.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13078387073064312160,,628.4510262375697,9cadf63931482902298ee192bf801183,
Synth,sdl_000635.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000635.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12999017580429783401,,381.70885052904487,efcd7e812f190c60b7026f689c7b6d61,
Synth,sdl_000636.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000636.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13906135725482317369,,467.2029450228438,50595bae5a6c4bd1e4e3bc9c1b2e5263,
Synth,sdl_000637.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000637.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,11846649267364565437,,444.9930626116693,adf0ed9724542feb6569716669b004c0,
Synth,sdl_000638.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000638.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16171161536014685381,,1928.0641136169436,6d8c756d81fb00affd24aff3abcbf67d,
Synth,sdl_000639.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000639.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,18209325749772041499,,376.63495248556137,48a6886108d225d37e8bc41e79d9d0ea,
Synth,sdl_000640.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000640.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13626978131362725659,,315.19062142726034,ff9db2945bab84f4593db8b69ab3f932,
Synth,sdl_000641.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000641.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,11828360928012491235,,284.24776516854763,3444a655b903914567c38860a146569a,
Synth,sdl_000642.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000642.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16990605014608119011,,623.0780635541305,eff700e8552113db5a99170199856730,
Synth,sdl_000643.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000643.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16875992629910389945,,550.1944768428802,3d3fc08226be05c9dd356ca0cb6fef05,
Synth,sdl_000644.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000644.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13007461418873410499,,515.8777776919305,b615b7224d916251b9f68c4bd240ec22,
Synth,sdl_000645.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000645.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12986343268055938127,,418.2983801625669,50aae70024422fa899faac9be0fa7778,
Synth,sdl_000646.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000646.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13059263293502999612,,347.8680811487138,349f11b2768a978116f4593e22cb20f1,
Synth,sdl_000647.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000647.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13347476054094057365,,585.6432486167178,f01a02d2d7e1c2a92f370790d9e307e4,
Synth,sdl_000648.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000648.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17180323426596183246,,383.80522725638,a6ed0ed641fc4389fcc516188252a191,
Synth,sdl_000649.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000649.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13144838687432730018,,1117.5406665466726,dd569cfb8a18350222bdef06c425a53d,
Synth,sdl_000650.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000650.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,18044965017921161885,,388.7243466936052,fcecbace97f68c1796366674a3b57e66,
Synth,sdl_000652.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000652.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13418705734020263693,,492.930635384284,c13b6b8299b9ff9c901f4b3d82e13da8,
Synth,sdl_000653.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000653.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16154707061064047101,,541.40759307798,a1f31d8fe553092ada391321ecb30ea6,
Synth,sdl_000654.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000654.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,11839333666981630363,,410.5306213414297,75d3b61f5b96441251bf7d016321c7ae,
Synth,sdl_000655.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000655.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12483347881427677048,,374.7816819213331,ef57b18fa85d693f22205538595dfe1a,
Synth,sdl_000656.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000656.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12494043596985613967,,559.7516888976097,c8cf5480f4ad8a863d7e63ef324c1331,
Synth,sdl_000657.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000657.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13632908575088850123,,274.91038513183594,0e61d47c0f4695c5f416aa61b7474ad5,
Synth,sdl_000658.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000658.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,15402106857112745409,,1936.508020248264,faa49e09caa8cd4219e849558166d4df,
Synth,sdl_000659.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000659.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17393963426300780853,,331.7046651504934,3c0818f291c00f8d21be6ecaed5a94c2,
Synth,sdl_000660.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000660.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17250616508582226903,,340.2524985065684,2cd0cadd71dc1ebfae433de9a02ebb6f,
Synth,sdl_000661.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000661.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12559345002293597877,,989.896209206432,eae8382c52a31fe529b80b31c81a9faf,
Synth,sdl_000662.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000662.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16534571072632276079,,286.6730068773031,9991b1eac961b86c61696a9bd2d50eb3,
Synth,sdl_000663.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000663.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,10490911264814617513,,1288.8173002144322,7f3102e10cc41294726d7fb91e72e180,
Synth,sdl_000665.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000665.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16606602717405123523,,753.6583411060274,59ad149c5bc6a3580412071ee7aca7d0,
Synth,sdl_000666.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000666.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16315289747049827169,,333.7455270206556,ac5177958a406f5b2f3931e2abe4c57a,
Synth,sdl_000667.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000667.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,10316750233525310554,,1034.7482252409682,f7fc02c9257f03f00eeed1ea577e1a19,
Synth,sdl_000669.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000669.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16346811660275162467,,719.8309205621481,9701fcd79c91b487c8dbfe70ab6b60ca,
Synth,sdl_000670.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000670.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12264661642969312415,,297.72163081821054,cbfd0ef5f1143d1995530ad752df716d,
Synth,sdl_000672.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000672.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,11954453629589746121,,243.67782031651583,51ac215f745334e4f566f78dd556f7cb,
Synth,sdl_000673.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000673.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16303742844039293419,,382.14559994637966,ffe3ce89c35c383059f43f00d1ff042e,
Synth,sdl_000674.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000674.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12546133506025203373,,506.90698384400457,0bb15535e59b6983e37716f8ade05137,
