dataset,image_name,path,width,height,original_label,binary,superclass,subclass,acquisition_type,anatom_site,split,channels,is_rgb,is_corrupt,age,sex,fitzpatrick,diagnosis_method,clinical_diagnosis,dermoscopic_diagnosis,histological_diagnosis,asymmetry,color_white,color_red,color_light_brown,color_dark_brown,color_blue_gray,color_black,phash,license,blur,md5
Synth,sdl_000645.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000645.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000646.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000646.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000647.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000647.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000648.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000648.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000649.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000649.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000650.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000650.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000651.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000651.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000652.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000652.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000653.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000653.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000654.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000654.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000655.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000655.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000656.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000656.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000657.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000657.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000658.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000658.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000659.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000659.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000660.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000660.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000661.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000661.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000662.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000662.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000663.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000663.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000664.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000664.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000665.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000665.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000666.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000666.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000667.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000667.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000668.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000668.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000669.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000669.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000670.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000670.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000671.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000671.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000672.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000672.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000673.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000673.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000674.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000674.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000675.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000675.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000676.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000676.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000677.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000677.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000678.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000678.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000679.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000679.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000680.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000680.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000681.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000681.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000682.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000682.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000683.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000683.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000684.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000684.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000685.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000685.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000686.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000686.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000687.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000687.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000688.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000688.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000689.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000689.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000690.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000690.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000691.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000691.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000692.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000692.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000693.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000693.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000694.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000694.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000695.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000695.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000696.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000696.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000697.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000697.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000698.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000698.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000699.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000699.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000700.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000700.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000701.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000701.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000702.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000702.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000703.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000703.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000704.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000704.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000705.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000705.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000706.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000706.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000707.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000707.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000708.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000708.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000709.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000709.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000710.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000710.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000711.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000711.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000712.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000712.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000713.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000713.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000714.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000714.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000715.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000715.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000716.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000716.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000717.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000717.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000718.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000718.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000719.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000719.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000720.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000720.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000721.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000721.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000722.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000722.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000723.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000723.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000724.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000724.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000725.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000725.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000726.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000726.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000727.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000727.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000728.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000728.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000729.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000729.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000730.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000730.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000731.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000731.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000732.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000732.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000733.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000733.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000734.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000734.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000735.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000735.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000736.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000736.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000737.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000737.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000738.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000738.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000739.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000739.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000740.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000740.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000741.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000741.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000742.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000742.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000743.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000743.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000744.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000744.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000745.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000745.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000746.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000746.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000747.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000747.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000748.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000748.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000749.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000749.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000750.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000750.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000751.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000751.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000752.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000752.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000753.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000753.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000754.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000754.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000755.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000755.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000756.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000756.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000757.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000757.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000758.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000758.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000759.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000759.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000760.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000760.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000761.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000761.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000762.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000762.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000763.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000763.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000764.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000764.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000765.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000765.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000766.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000766.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000767.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000767.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000768.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000768.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000769.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000769.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000770.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000770.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000771.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000771.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000772.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000772.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000773.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000773.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000774.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000774.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000775.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000775.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000776.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000776.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000777.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000777.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000778.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000778.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000779.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000779.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000780.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000780.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000781.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000781.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000782.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000782.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000783.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000783.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000784.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000784.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000785.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000785.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000786.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000786.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000787.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000787.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_000788.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_000788.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
